avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,ultimate_black_user,weekday_pct,longterm_user
2.38,5.0,5.0,1.07,King's Landing,2014-03-23,iPhone,2014-01-19,18.2,2,False,72.7,0
2.06,4.6,3.8,1.0,Winterfell,2014-06-11,iPhone,2014-01-27,0.0,4,True,73.3,0
3.22,5.0,4.3,1.0,Astapor,2014-01-05,iPhone,2014-01-04,0.0,3,False,0.0,0
2.36,4.7,3.8,1.08,Astapor,2014-05-19,Android,2014-01-22,13.5,15,False,86.5,0
11.92,4.9,3.4,1.0,Winterfell,2014-03-18,iPhone,2014-01-03,0.0,11,True,51.7,0
5.51,4.8,4.3,1.0,Winterfell,2014-04-08,iPhone,2014-01-10,0.0,2,True,75.0,0
14.03,5.0,4.6015592912744685,1.0,Winterfell,2014-03-25,iPhone,2014-01-07,0.0,0,False,100.0,0
14.11,5.0,4.6015592912744685,1.0,Winterfell,2014-01-27,Android,2014-01-27,0.0,1,False,100.0,0
4.77,4.6,4.0,1.0,Winterfell,2014-06-27,Android,2014-01-22,0.0,2,True,72.7,1
9.47,5.0,5.0,1.0,Winterfell,2014-03-22,Android,2014-01-20,0.0,0,False,0.0,0
3.45,4.8,4.3,1.15,Winterfell,2014-04-18,iPhone,2014-01-06,11.4,2,True,56.8,0
1.07,5.0,4.0,1.0,Astapor,2014-04-24,Android,2014-01-08,0.0,0,True,100.0,0
1.68,5.0,4.9,1.04,King's Landing,2014-02-09,Android,2014-01-30,7.7,13,False,53.8,0
3.64,5.0,4.5,1.0,Astapor,2014-06-26,iPhone,2014-01-24,0.0,1,True,75.0,1
11.54,5.0,4.0,1.0,Winterfell,2014-05-13,iPhone,2014-01-23,0.0,0,False,100.0,0
0.71,5.0,4.6015592912744685,1.0,Winterfell,2014-01-17,iPhone,2014-01-17,0.0,1,False,100.0,0
9.63,5.0,5.0,1.0,King's Landing,2014-06-06,iPhone,2014-01-31,0.0,0,False,83.3,0
1.77,5.0,5.0,1.0,Astapor,2014-02-01,iPhone,2014-01-31,0.0,2,True,100.0,0
2.7,5.0,5.0,1.0,Winterfell,2014-01-18,Android,2014-01-18,0.0,1,False,0.0,0
3.17,5.0,4.6015592912744685,1.0,Winterfell,2014-01-24,iPhone,2014-01-23,0.0,1,True,100.0,0
2.6,4.5,4.1,1.0,Winterfell,2014-05-03,iPhone,2014-01-27,0.0,6,False,64.3,0
4.72,4.8,4.6,1.0,Winterfell,2014-06-19,iPhone,2014-01-22,0.0,4,False,61.1,0
5.4,3.0,4.0,1.0,Winterfell,2014-01-18,Android,2014-01-17,0.0,1,False,100.0,0
5.21,4.7,4.2,1.0,King's Landing,2014-06-19,Android,2014-01-09,0.0,0,False,57.1,1
0.6,4.778158195947439,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-22,0.0,1,True,0.0,0
2.25,5.0,5.0,1.0,Winterfell,2014-05-11,iPhone,2014-01-22,0.0,0,False,0.0,0
9.83,5.0,4.0,1.0,Astapor,2014-01-22,iPhone,2014-01-22,0.0,1,False,100.0,0
1.99,4.7,5.0,1.0,Winterfell,2014-04-30,iPhone,2014-01-24,0.0,10,True,88.2,0
2.36,4.5,3.5,1.0,Astapor,2014-01-19,Android,2014-01-02,0.0,2,True,50.0,0
6.92,5.0,4.9,1.0,King's Landing,2014-06-29,iPhone,2014-01-20,0.0,0,False,87.5,1
2.28,4.7,4.8,1.03,King's Landing,2014-06-29,iPhone,2014-01-04,3.3,8,True,43.3,1
5.97,3.8,5.0,1.0,Astapor,2014-02-18,iPhone,2014-01-05,0.0,1,True,75.0,0
7.84,5.0,5.0,1.0,Astapor,2014-04-07,iPhone,2014-01-18,0.0,0,False,33.3,0
8.0,4.4,4.8,1.0,Winterfell,2014-05-03,iPhone,2014-01-01,0.0,0,False,80.0,0
5.17,5.0,4.0,1.0,Winterfell,2014-05-01,iPhone,2014-01-11,0.0,0,False,100.0,0
1.83,5.0,5.0,1.0,Astapor,2014-03-06,iPhone,2014-01-29,0.0,3,True,100.0,0
1.56,5.0,5.0,1.0,Astapor,2014-05-24,Android,2014-01-16,0.0,2,False,75.0,0
2.97,5.0,5.0,1.0,Winterfell,2014-03-08,iPhone,2014-01-29,0.0,0,False,50.0,0
3.79,4.8,4.0,1.06,Winterfell,2014-06-07,iPhone,2014-01-04,5.0,4,False,15.0,1
1.82,4.9,4.8,1.0,Astapor,2014-06-19,Android,2014-01-12,0.0,1,False,87.5,1
8.88,4.5,5.0,1.38,King's Landing,2014-06-23,iPhone,2014-01-06,50.0,0,False,0.0,1
2.1,4.3,3.9,1.09,Astapor,2014-05-07,iPhone,2014-01-03,4.5,8,False,63.6,0
7.48,5.0,4.5,1.0,Astapor,2014-06-29,Android,2014-01-15,0.0,1,True,33.3,1
7.99,5.0,5.0,1.0,Winterfell,2014-06-27,iPhone,2014-01-22,0.0,0,True,100.0,1
7.92,4.7,3.4,1.0,Winterfell,2014-03-29,iPhone,2014-01-01,0.0,3,True,66.7,0
5.89,4.8,4.2,1.0,Winterfell,2014-06-29,iPhone,2014-01-17,0.0,10,False,73.9,1
3.43,4.9,4.7,1.19,Astapor,2014-05-22,iPhone,2014-01-01,25.0,1,True,75.0,0
3.51,4.8,4.6,1.0,Astapor,2014-06-16,iPhone,2014-01-19,0.0,0,False,80.0,0
2.17,5.0,3.8,1.0,Astapor,2014-04-28,Android,2014-01-10,0.0,3,True,60.0,0
17.96,5.0,5.0,1.0,Astapor,2014-01-04,Android,2014-01-04,0.0,1,False,0.0,0
2.84,4.8,4.8,1.06,Winterfell,2014-05-14,iPhone,2014-01-06,10.0,5,False,25.0,0
0.91,5.0,5.0,1.0,Astapor,2014-02-09,Android,2014-01-25,0.0,2,False,0.0,0
9.39,5.0,5.0,1.0,Astapor,2014-05-16,Android,2014-01-31,0.0,0,False,100.0,0
2.01,4.8,4.9,1.27,Astapor,2014-03-15,iPhone,2014-01-17,28.6,11,True,92.9,0
2.27,5.0,5.0,1.0,Winterfell,2014-01-27,iPhone,2014-01-25,0.0,3,False,0.0,0
4.09,5.0,5.0,1.0,Winterfell,2014-01-10,iPhone,2014-01-10,0.0,1,True,100.0,0
1.42,5.0,5.0,1.0,Astapor,2014-01-26,iPhone,2014-01-24,0.0,1,False,0.0,0
4.95,4.5,5.0,1.13,Astapor,2014-05-26,iPhone,2014-01-25,25.0,0,False,25.0,0
2.1,5.0,4.0,1.13,Astapor,2014-04-21,Android,2014-01-05,50.0,1,False,50.0,0
0.02,5.0,4.0,1.0,Astapor,2014-01-17,iPhone,2014-01-16,0.0,1,False,100.0,0
8.2,5.0,5.0,1.0,Astapor,2014-05-16,iPhone,2014-01-04,0.0,0,False,60.0,0
9.68,4.5,5.0,1.0,Winterfell,2014-01-20,iPhone,2014-01-19,0.0,2,False,50.0,0
6.74,5.0,4.6015592912744685,1.0,King's Landing,2014-06-17,iPhone,2014-01-23,0.0,0,False,100.0,0
22.94,5.0,4.6015592912744685,1.0,Winterfell,2014-01-27,Android,2014-01-02,0.0,1,True,100.0,0
9.52,5.0,4.6015592912744685,1.0,Winterfell,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0,0
4.33,4.8,4.0,1.0,Astapor,2014-06-26,iPhone,2014-01-05,0.0,2,True,92.3,1
1.42,5.0,5.0,1.0,Winterfell,2014-06-08,iPhone,2014-01-18,0.0,0,False,0.0,0
2.54,5.0,5.0,1.0,Astapor,2014-06-01,Android,2014-01-02,0.0,1,False,66.7,0
3.43,5.0,5.0,1.0,King's Landing,2014-06-09,iPhone,2014-01-28,0.0,0,False,75.0,0
3.03,5.0,5.0,1.31,Astapor,2014-05-07,iPhone,2014-01-17,50.0,1,False,100.0,0
2.32,4.4,5.0,1.0,Astapor,2014-06-17,iPhone,2014-01-08,0.0,0,False,81.8,1
13.8,5.0,5.0,1.0,Astapor,2014-01-23,iPhone,2014-01-23,0.0,1,False,100.0,0
2.42,5.0,4.0,1.0,Astapor,2014-01-20,iPhone,2014-01-19,0.0,1,True,0.0,0
5.06,4.8,4.9,1.07,King's Landing,2014-06-24,iPhone,2014-01-14,8.7,0,True,60.9,1
3.6,4.6,4.3,1.01,Winterfell,2014-06-28,iPhone,2014-01-19,4.8,6,False,54.8,1
8.02,5.0,5.0,1.42,Astapor,2014-03-23,iPhone,2014-01-18,66.7,2,False,33.3,0
3.97,5.0,4.6015592912744685,1.0,King's Landing,2014-01-26,iPhone,2014-01-25,0.0,1,True,0.0,0
5.3,4.6,4.2,1.23,Astapor,2014-06-25,iPhone,2014-01-17,15.2,6,True,57.6,1
2.12,4.8,5.0,1.75,Astapor,2014-06-30,iPhone,2014-01-07,50.0,1,False,50.0,1
14.04,5.0,4.6015592912744685,1.0,Winterfell,2014-05-31,Android,2014-01-19,0.0,0,False,100.0,0
1.81,5.0,5.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,2,True,100.0,0
8.97,3.7,4.0,1.0,Astapor,2014-05-22,iPhone,2014-01-27,0.0,2,False,100.0,0
3.64,5.0,4.3,1.18,King's Landing,2014-06-21,iPhone,2014-01-31,28.6,2,False,42.9,0
2.77,5.0,5.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-17,0.0,1,False,0.0,0
18.55,4.0,5.0,1.0,Astapor,2014-01-17,iPhone,2014-01-16,0.0,1,False,100.0,0
13.24,5.0,4.6015592912744685,1.0,King's Landing,2014-03-13,Android,2014-01-31,0.0,0,False,100.0,0
11.4,4.9,4.7,1.25,Astapor,2014-06-21,iPhone,2014-01-19,28.6,1,False,14.3,1
19.49,5.0,4.6015592912744685,1.0,Winterfell,2014-01-15,Android,2014-01-14,0.0,1,True,100.0,0
3.02,5.0,4.3,1.0,Astapor,2014-04-23,Android,2014-01-23,0.0,1,False,62.5,0
5.4,4.5,4.0,1.0,Astapor,2014-06-21,iPhone,2014-01-31,0.0,3,False,83.3,0
3.01,4.0,5.0,1.0,King's Landing,2014-01-12,Android,2014-01-11,0.0,1,False,0.0,0
4.09,4.8,4.3,1.33,Winterfell,2014-06-22,Android,2014-01-18,33.3,3,False,16.7,1
2.24,5.0,5.0,1.0,Winterfell,2014-01-05,iPhone,2014-01-05,0.0,1,False,0.0,0
13.92,5.0,5.0,1.0,King's Landing,2014-01-20,Android,2014-01-19,0.0,2,False,100.0,0
8.71,5.0,5.0,1.0,Winterfell,2014-07-01,iPhone,2014-01-08,0.0,0,True,75.0,1
3.27,5.0,4.3,1.0,Astapor,2014-06-21,iPhone,2014-01-11,0.0,4,True,20.0,1
1.37,5.0,5.0,1.94,Astapor,2014-01-20,iPhone,2014-01-18,75.0,4,False,0.0,0
2.44,5.0,4.5,1.0,Astapor,2014-04-15,iPhone,2014-01-11,0.0,1,True,100.0,0
4.57,5.0,5.0,1.13,Winterfell,2014-04-14,Android,2014-01-18,20.0,2,False,70.0,0
1.43,5.0,5.0,1.0,Astapor,2014-05-01,Android,2014-01-01,0.0,0,True,100.0,0
1.5,5.0,5.0,1.0,Winterfell,2014-01-07,Android,2014-01-06,0.0,2,False,100.0,0
7.01,4.7,4.0,1.0,Astapor,2014-04-21,iPhone,2014-01-24,0.0,0,False,66.7,0
5.1,5.0,4.8,1.06,Winterfell,2014-05-25,iPhone,2014-01-10,25.0,1,True,62.5,0
1.32,4.6,5.0,1.0,Winterfell,2014-05-17,iPhone,2014-01-31,0.0,4,False,37.5,0
3.38,4.7,4.6,1.01,Winterfell,2014-06-28,iPhone,2014-01-26,2.9,10,False,57.1,1
0.07,5.0,4.6015592912744685,1.0,Winterfell,2014-03-15,Android,2014-01-25,0.0,0,False,0.0,0
1.36,4.6,3.5,1.0,Winterfell,2014-06-21,iPhone,2014-01-05,0.0,11,False,73.7,1
1.84,4.7,4.8,1.0,Astapor,2014-06-30,iPhone,2014-01-27,0.0,10,True,95.7,1
1.26,5.0,5.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-15,0.0,2,False,0.0,0
4.31,5.0,5.0,1.0,Winterfell,2014-05-04,Android,2014-01-13,0.0,1,False,0.0,0
3.36,5.0,5.0,1.0,Astapor,2014-02-08,iPhone,2014-01-31,0.0,1,False,100.0,0
1.89,4.0,5.0,1.0,Winterfell,2014-01-20,iPhone,2014-01-16,0.0,1,False,100.0,0
2.78,5.0,5.0,1.0,Winterfell,2014-01-27,iPhone,2014-01-12,0.0,1,False,100.0,0
3.87,5.0,4.0,1.07,Astapor,2014-05-31,iPhone,2014-01-16,28.6,2,False,14.3,0
7.67,5.0,5.0,1.0,Astapor,2014-06-29,iPhone,2014-01-18,0.0,0,True,0.0,1
28.67,5.0,4.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-09,0.0,1,True,0.0,0
0.91,5.0,4.6015592912744685,1.0,Astapor,2014-05-22,iPhone,2014-01-10,0.0,0,False,100.0,0
2.24,4.7,3.0,1.0,Winterfell,2014-06-02,iPhone,2014-01-24,0.0,1,False,71.4,0
4.77,5.0,4.6015592912744685,1.0,Winterfell,2014-04-05,Android,2014-01-25,0.0,1,False,50.0,0
11.2,5.0,5.0,1.0,Winterfell,2014-04-05,Android,2014-01-03,0.0,1,False,100.0,0
22.15,4.0,4.6015592912744685,1.0,Winterfell,2014-04-23,iPhone,2014-01-30,0.0,0,False,100.0,0
11.91,4.8,5.0,1.0,King's Landing,2014-06-04,iPhone,2014-01-22,0.0,1,True,100.0,0
2.23,4.8,4.6015592912744685,1.0,Winterfell,2014-05-04,Android,2014-01-07,0.0,0,False,0.0,0
3.34,4.2,4.5,1.22,Winterfell,2014-06-26,iPhone,2014-01-06,11.1,1,False,66.7,1
1.46,5.0,3.0,1.0,Astapor,2014-03-09,iPhone,2014-01-24,0.0,0,True,0.0,0
2.96,5.0,4.6015592912744685,1.0,Winterfell,2014-06-07,Android,2014-01-30,0.0,0,False,0.0,0
13.81,5.0,5.0,1.0,Astapor,2014-01-20,iPhone,2014-01-20,0.0,2,False,100.0,0
4.86,5.0,4.5,1.0,Astapor,2014-04-27,Android,2014-01-14,0.0,1,False,50.0,0
2.57,4.7,4.4,1.02,Astapor,2014-06-29,iPhone,2014-01-07,6.5,3,True,38.7,1
5.67,4.9,3.9,1.02,Winterfell,2014-05-19,iPhone,2014-01-24,6.7,0,False,73.3,0
2.62,4.2,4.0,1.1,King's Landing,2014-02-27,Android,2014-01-13,20.0,0,True,80.0,0
5.2,5.0,5.0,1.0,Winterfell,2014-03-28,iPhone,2014-01-16,0.0,0,False,100.0,0
7.09,4.3,4.0,1.0,Astapor,2014-05-25,Android,2014-01-21,0.0,1,False,66.7,0
2.79,4.9,5.0,1.0,Winterfell,2014-06-29,iPhone,2014-01-18,0.0,1,False,42.9,1
9.99,4.8,4.6015592912744685,1.0,Winterfell,2014-05-04,iPhone,2014-01-31,0.0,2,False,0.0,0
1.55,5.0,5.0,1.0,Astapor,2014-05-01,iPhone,2014-01-21,0.0,4,True,100.0,0
10.39,5.0,5.0,1.0,King's Landing,2014-06-06,iPhone,2014-01-14,0.0,1,True,100.0,0
5.16,4.7,4.6,1.0,Winterfell,2014-05-10,iPhone,2014-01-06,0.0,0,False,57.1,0
0.66,5.0,4.0,1.0,King's Landing,2014-02-26,iPhone,2014-01-06,0.0,0,False,100.0,0
7.36,5.0,4.5,1.0,Astapor,2014-01-26,iPhone,2014-01-25,0.0,2,False,0.0,0
2.6,4.6,4.5,1.13,Winterfell,2014-06-29,iPhone,2014-01-09,16.0,1,True,56.0,1
1.89,4.8,4.9,1.2,King's Landing,2014-06-29,iPhone,2014-01-17,27.3,27,True,36.4,1
10.53,4.3,4.8,1.08,Astapor,2014-06-02,Android,2014-01-22,16.7,0,False,50.0,0
3.69,4.4,4.2,1.0,Astapor,2014-06-22,iPhone,2014-01-09,0.0,2,True,50.0,1
14.91,5.0,5.0,1.0,Astapor,2014-04-23,Android,2014-01-28,0.0,0,True,33.3,0
4.43,5.0,5.0,2.5,Astapor,2014-02-09,iPhone,2014-01-02,50.0,0,False,0.0,0
1.93,4.9,4.2,1.04,King's Landing,2014-06-25,Android,2014-01-08,9.8,1,False,68.3,1
7.2,5.0,5.0,1.4,King's Landing,2014-06-23,iPhone,2014-01-10,20.0,5,False,60.0,1
2.42,4.6,4.7,1.09,Astapor,2014-06-29,iPhone,2014-01-26,5.9,4,True,64.7,1
28.44,5.0,5.0,1.0,King's Landing,2014-02-14,Android,2014-01-19,0.0,2,True,100.0,0
11.4,4.8,4.5,1.0,Winterfell,2014-06-08,iPhone,2014-01-25,0.0,2,True,40.0,0
4.33,5.0,5.0,1.0,Winterfell,2014-05-27,iPhone,2014-01-27,0.0,0,False,50.0,0
5.95,5.0,4.2,1.2,Astapor,2014-03-02,Android,2014-01-03,20.0,0,False,0.0,0
3.33,4.5,4.8,1.03,Winterfell,2014-06-29,Android,2014-01-10,2.8,6,False,55.6,1
51.38,5.0,5.0,1.0,King's Landing,2014-06-27,iPhone,2014-01-16,0.0,0,False,100.0,1
3.67,4.0,2.7,1.0,Winterfell,2014-06-04,iPhone,2014-01-25,0.0,0,False,66.7,0
9.54,4.8,4.7,1.07,Winterfell,2014-06-30,iPhone,2014-01-12,13.3,5,True,73.3,1
3.09,4.3,4.0,1.0,Winterfell,2014-06-17,iPhone,2014-01-27,0.0,1,True,62.5,0
4.82,5.0,4.3,1.25,Winterfell,2014-05-12,iPhone,2014-01-20,40.0,0,False,0.0,0
2.1,5.0,5.0,1.0,Astapor,2014-05-11,Android,2014-01-24,0.0,1,True,33.3,0
5.05,5.0,5.0,1.25,Astapor,2014-06-16,iPhone,2014-01-10,50.0,0,False,100.0,1
4.62,5.0,4.0,1.29,Astapor,2014-03-14,Android,2014-01-31,28.6,6,False,85.7,0
3.78,4.6,5.0,1.0,King's Landing,2014-02-01,iPhone,2014-01-29,0.0,5,False,60.0,0
6.56,5.0,5.0,1.13,Astapor,2014-01-25,Android,2014-01-23,50.0,2,False,100.0,0
6.34,4.9,4.5,1.31,Astapor,2014-02-15,iPhone,2014-01-04,22.2,8,True,44.4,0
5.31,4.9,5.0,1.09,King's Landing,2014-06-07,iPhone,2014-01-01,20.5,4,True,82.1,1
7.51,4.7,4.0,1.0,Astapor,2014-03-30,iPhone,2014-01-02,0.0,0,False,66.7,0
3.8,3.0,3.0,1.0,Winterfell,2014-01-13,Android,2014-01-04,0.0,1,False,0.0,0
51.17,5.0,4.6015592912744685,1.0,Winterfell,2014-01-30,iPhone,2014-01-29,0.0,1,True,100.0,0
1.25,4.0,5.0,1.0,Winterfell,2014-02-14,Android,2014-01-18,0.0,1,False,100.0,0
1.47,5.0,4.5,1.0,Winterfell,2014-01-13,iPhone,2014-01-10,0.0,5,True,20.0,0
9.48,4.7,5.0,1.21,Winterfell,2014-05-30,iPhone,2014-01-25,42.9,3,False,42.9,0
1.58,5.0,5.0,1.0,Winterfell,2014-01-22,Android,2014-01-05,0.0,2,False,50.0,0
3.15,4.8,5.0,1.0,Winterfell,2014-05-30,Android,2014-01-16,0.0,1,False,80.0,0
13.61,5.0,5.0,1.0,Winterfell,2014-03-20,Android,2014-01-20,0.0,0,False,100.0,0
2.0,5.0,4.5,1.0,Winterfell,2014-05-26,Android,2014-01-09,0.0,0,False,50.0,0
4.97,5.0,4.0,1.5,King's Landing,2014-06-15,Android,2014-01-18,50.0,0,False,50.0,0
0.79,5.0,5.0,1.0,Winterfell,2014-01-18,Android,2014-01-17,0.0,1,True,0.0,0
3.48,5.0,5.0,1.0,Winterfell,2014-02-13,iPhone,2014-01-04,0.0,2,False,75.0,0
5.86,4.3,3.3,1.17,King's Landing,2014-06-23,iPhone,2014-01-07,33.3,0,True,66.7,1
3.5,5.0,5.0,1.0,Astapor,2014-06-19,Android,2014-01-16,0.0,3,True,83.3,1
2.64,4.6,4.0,1.04,Astapor,2014-05-05,Android,2014-01-05,14.3,2,False,42.9,0
1.07,5.0,5.0,1.0,Astapor,2014-01-26,iPhone,2014-01-01,0.0,1,False,0.0,0
2.55,4.7,4.7,1.08,Astapor,2014-02-05,iPhone,2014-01-15,33.3,3,False,66.7,0
13.25,4.9,4.8,1.01,Astapor,2014-06-25,iPhone,2014-01-19,3.7,1,True,55.6,1
20.61,5.0,5.0,1.0,Winterfell,2014-03-27,iPhone,2014-01-08,0.0,1,True,100.0,0
2.12,4.8,4.1,1.0,Winterfell,2014-06-30,iPhone,2014-01-26,0.0,0,True,83.7,1
3.77,4.2,3.8,1.0,Astapor,2014-05-22,Android,2014-01-24,0.0,1,True,57.1,0
0.6,5.0,4.0,1.08,Winterfell,2014-03-22,Android,2014-01-24,16.7,4,False,83.3,0
6.22,4.7,3.8,1.06,Winterfell,2014-06-10,iPhone,2014-01-27,11.1,10,False,66.7,0
6.35,4.6,4.9,1.07,Winterfell,2014-06-21,iPhone,2014-01-30,18.2,4,False,72.7,0
14.98,5.0,4.6015592912744685,1.0,Astapor,2014-01-24,iPhone,2014-01-23,0.0,1,False,100.0,0
1.92,5.0,4.0,1.17,Astapor,2014-05-31,Android,2014-01-08,33.3,0,False,100.0,0
3.45,4.7,5.0,1.0,Astapor,2014-06-26,iPhone,2014-01-20,0.0,0,False,66.7,1
3.76,5.0,4.0,1.0,Winterfell,2014-01-24,iPhone,2014-01-23,0.0,1,False,100.0,0
17.4,5.0,3.0,1.0,Winterfell,2014-06-23,iPhone,2014-01-08,0.0,0,False,100.0,1
12.45,5.0,4.6015592912744685,1.0,Astapor,2014-01-26,iPhone,2014-01-26,0.0,1,True,0.0,0
3.81,4.9,3.8,1.18,Winterfell,2014-06-14,iPhone,2014-01-29,20.0,0,True,50.0,0
3.84,5.0,5.0,1.0,Winterfell,2014-04-02,Android,2014-01-24,0.0,0,False,100.0,0
2.05,4.8,4.6,1.36,Astapor,2014-04-20,Android,2014-01-16,21.4,7,False,50.0,0
4.39,4.3,5.0,1.0,Winterfell,2014-06-01,Android,2014-01-23,0.0,2,False,66.7,0
6.76,4.5,4.0,1.0,Winterfell,2014-02-01,iPhone,2014-01-28,0.0,2,False,100.0,0
6.67,5.0,5.0,1.0,Winterfell,2014-03-08,iPhone,2014-01-10,0.0,1,False,0.0,0
6.72,4.7,5.0,1.0,Winterfell,2014-03-09,iPhone,2014-01-18,0.0,0,False,0.0,0
6.4,4.9,5.0,1.03,Winterfell,2014-06-29,Android,2014-01-31,11.1,3,False,55.6,0
5.88,5.0,4.6015592912744685,1.38,Astapor,2014-05-19,Android,2014-01-01,50.0,0,False,0.0,0
7.32,5.0,4.5,1.0,King's Landing,2014-01-20,iPhone,2014-01-19,0.0,2,True,50.0,0
5.73,4.8,4.7,1.05,Winterfell,2014-06-21,iPhone,2014-01-10,7.7,3,True,61.5,1
9.68,5.0,4.6015592912744685,1.0,Winterfell,2014-05-16,iPhone,2014-01-19,0.0,0,False,100.0,0
3.63,5.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-18,0.0,3,False,0.0,0
8.91,5.0,5.0,1.0,Winterfell,2014-05-04,iPhone,2014-01-14,0.0,0,False,50.0,0
4.45,4.0,4.0,1.5,Winterfell,2014-01-19,Android,2014-01-11,50.0,4,False,25.0,0
15.8,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-16,0.0,1,False,0.0,0
2.93,5.0,5.0,1.09,Astapor,2014-05-23,iPhone,2014-01-23,12.5,1,True,75.0,0
12.02,4.9,4.3,1.0,King's Landing,2014-06-12,iPhone,2014-01-21,0.0,2,True,100.0,0
13.89,5.0,4.6015592912744685,1.0,Winterfell,2014-06-06,iPhone,2014-01-04,0.0,0,True,100.0,1
3.8,4.6,4.8,1.04,Astapor,2014-06-24,iPhone,2014-01-18,7.1,8,True,46.4,1
3.11,5.0,3.0,1.0,Winterfell,2014-01-24,Android,2014-01-23,0.0,1,True,100.0,0
2.79,4.8,4.4,1.03,Astapor,2014-06-24,iPhone,2014-01-14,4.7,8,False,72.1,1
3.57,4.9,4.9,1.39,Astapor,2014-05-03,iPhone,2014-01-08,33.3,7,False,76.2,0
10.55,5.0,5.0,1.0,Winterfell,2014-06-12,iPhone,2014-01-31,0.0,1,False,100.0,0
15.16,5.0,4.0,1.0,King's Landing,2014-06-18,iPhone,2014-01-10,0.0,0,False,100.0,1
1.9,5.0,5.0,1.44,King's Landing,2014-06-19,iPhone,2014-01-27,50.0,2,False,75.0,0
2.7,4.3,5.0,1.0,Astapor,2014-04-25,iPhone,2014-01-21,0.0,0,False,100.0,0
2.07,5.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-18,0.0,2,True,0.0,0
2.06,4.3,4.0,1.0,Winterfell,2014-02-22,Android,2014-01-11,0.0,1,False,66.7,0
2.51,5.0,4.6015592912744685,1.0,Winterfell,2014-01-19,iPhone,2014-01-19,0.0,1,True,0.0,0
2.53,4.9,4.7,1.05,Winterfell,2014-02-07,iPhone,2014-01-31,6.7,15,False,86.7,0
24.4,5.0,5.0,1.0,Astapor,2014-01-23,Android,2014-01-22,0.0,1,False,100.0,0
0.95,5.0,5.0,1.0,King's Landing,2014-01-28,Android,2014-01-28,0.0,1,False,100.0,0
8.66,4.9,4.7,1.02,Astapor,2014-06-25,iPhone,2014-01-30,7.7,2,False,38.5,0
4.88,4.9,5.0,1.21,King's Landing,2014-06-26,iPhone,2014-01-18,23.0,10,True,62.3,1
3.81,5.0,4.5,1.0,Winterfell,2014-01-06,iPhone,2014-01-06,0.0,2,False,100.0,0
3.39,4.7,3.0,1.0,Astapor,2014-06-28,iPhone,2014-01-10,0.0,0,False,66.7,1
3.73,5.0,5.0,1.0,Astapor,2014-04-02,Android,2014-01-31,0.0,1,False,75.0,0
3.29,4.8,4.5,1.5,Astapor,2014-02-02,iPhone,2014-01-31,25.0,4,False,0.0,0
19.3,5.0,5.0,1.0,King's Landing,2014-04-01,iPhone,2014-01-20,0.0,1,False,100.0,0
4.59,3.5,5.0,1.38,King's Landing,2014-01-12,Android,2014-01-07,50.0,2,False,0.0,0
4.67,5.0,5.0,1.0,King's Landing,2014-06-26,iPhone,2014-01-29,0.0,1,True,100.0,0
1.06,4.0,5.0,1.0,Winterfell,2014-01-02,Android,2014-01-02,0.0,1,True,100.0,0
6.73,5.0,3.5,1.0,Winterfell,2014-06-28,iPhone,2014-01-24,0.0,1,True,83.3,1
3.42,4.6,4.8,1.0,Astapor,2014-05-10,Android,2014-01-20,0.0,1,False,80.0,0
4.77,5.0,5.0,1.0,Winterfell,2014-03-16,iPhone,2014-01-18,0.0,0,False,0.0,0
10.28,5.0,5.0,1.0,King's Landing,2014-06-18,iPhone,2014-01-06,0.0,2,True,94.1,1
3.2,4.7,4.3,1.0,Astapor,2014-02-22,iPhone,2014-01-26,0.0,6,False,66.7,0
4.05,5.0,5.0,1.0,Astapor,2014-06-07,iPhone,2014-01-14,0.0,2,True,100.0,0
12.49,5.0,5.0,1.0,Astapor,2014-01-05,iPhone,2014-01-04,0.0,1,False,0.0,0
5.93,5.0,4.6015592912744685,1.0,Winterfell,2014-04-05,Android,2014-01-25,0.0,0,True,100.0,0
13.5,5.0,4.6015592912744685,1.0,King's Landing,2014-05-09,iPhone,2014-01-26,0.0,0,False,100.0,0
3.55,5.0,5.0,1.0,King's Landing,2014-01-08,Android,2014-01-05,0.0,1,True,100.0,0
7.86,5.0,4.6015592912744685,1.0,Winterfell,2014-01-24,iPhone,2014-01-10,0.0,2,True,100.0,0
4.27,4.3,4.0,1.0,Winterfell,2014-05-11,Android,2014-01-01,0.0,0,False,33.3,0
3.37,4.0,5.0,1.0,Winterfell,2014-05-04,Android,2014-01-25,0.0,0,False,0.0,0
2.79,5.0,4.6015592912744685,1.0,Winterfell,2014-03-12,iPhone,2014-01-28,0.0,1,False,100.0,0
